PROTECTED,X1,X2,X3,X4,X5,
1,76,6,46,32,76,1
1,97,59,6,10,60,1
1,13,11,39,4,2,1
1,23,15,57,43,57,1
1,31,97,7,69,78,1
1,82,37,86,19,89,1
1,89,84,1,11,13,1
1,51,6,37,16,28,1
2,69,38,46,14,91,0
2,0,36,44,98,65,0
2,5,46,25,26,37,0
2,95,17,48,85,11,0
2,53,22,19,66,66,0
2,94,93,57,95,80,0
2,85,31,23,45,81,0
2,45,76,33,66,66,0
2,39,48,44,98,88,0
2,29,13,94,82,93,0
2,53,6,86,42,22,0
2,63,94,16,45,38,0
2,38,89,24,48,15,0
2,30,27,43,72,92,0
2,12,49,42,63,58,0
2,74,4,33,4,0,0
2,57,8,68,66,55,0
2,93,92,70,39,50,0
2,10,86,95,85,21,0
2,60,99,63,14,77,0
2,74,71,37,57,75,0
2,52,8,83,89,73,0
2,25,50,73,11,94,0
2,11,4,9,21,19,0
2,44,57,27,51,13,0
2,75,76,9,49,67,0
2,55,12,6,41,12,0
2,70,74,22,61,45,0
2,15,72,10,49,89,0
2,20,33,34,86,32,0
2,44,16,85,62,17,0
2,22,39,12,85,22,0
2,45,99,70,88,69,0
2,48,63,16,62,49,0
2,21,16,79,35,2,0
2,6,36,38,69,26,0
2,61,15,96,59,50,0
2,61,18,80,65,59,0
2,17,9,1,50,66,0
2,58,96,64,83,41,0
2,35,99,43,68,88,0
2,41,9,44,93,1,0
2,23,76,10,3,25,0
2,55,38,54,59,3,0
2,97,51,79,3,18,0
2,30,83,20,87,75,0
2,85,50,81,22,66,0
2,19,60,16,72,8,0
2,57,32,84,15,10,1
2,32,33,45,51,89,0
2,80,64,20,41,15,0
2,45,60,82,5,59,0
2,62,17,49,15,28,0
2,40,2,29,71,24,1
2,19,78,37,56,50,0
2,82,36,77,84,43,0
2,68,17,77,91,27,0
2,72,25,9,28,7,0
2,17,63,4,44,57,0
2,13,34,2,35,3,0
2,29,88,18,72,94,0
2,82,74,40,16,64,0
2,52,50,82,65,49,0
2,54,15,33,92,63,0
2,8,41,99,12,26,0
2,0,99,82,94,81,0
2,62,51,97,42,32,0
2,93,7,13,32,46,0
2,47,58,48,5,74,0
2,49,89,85,76,28,0
2,52,19,22,33,76,1
2,98,32,1,11,44,0
2,60,41,45,74,21,0
2,97,51,47,22,79,0
2,18,42,38,58,86,0
2,51,86,79,23,78,0
2,53,45,45,48,57,0
2,54,80,35,52,10,0
2,24,90,41,68,47,0
2,49,39,20,82,64,0
2,87,31,42,18,99,0
2,3,24,26,91,36,0
2,24,16,86,16,14,0
2,73,84,3,15,87,0
2,72,52,6,45,12,0
2,86,37,29,44,18,1
2,24,74,58,89,90,0
2,11,6,86,20,2,0
2,87,54,71,44,79,0
2,80,49,44,74,40,0
2,4,36,33,33,98,0
2,7,30,78,21,60,0
2,96,60,92,2,69,0
2,79,76,7,67,87,0
2,47,69,47,60,10,0
2,5,89,89,62,3,0
2,84,15,88,39,94,0
2,56,63,91,62,46,0
2,25,86,25,15,29,1
2,44,10,39,63,23,0
2,63,95,61,32,29,0
2,44,75,23,7,83,0
2,36,40,34,40,28,0
2,76,98,99,1,3,0
2,30,47,42,43,80,1
2,8,20,96,76,35,0
2,30,92,77,66,83,1
2,77,44,55,95,61,0
2,35,42,54,34,20,0
2,11,82,0,42,9,1
2,37,15,29,96,5,0
2,39,24,83,97,44,0
2,5,63,6,40,87,0
2,66,59,9,61,63,0
2,55,34,11,75,20,0
2,51,15,96,11,83,0
2,69,62,87,82,59,0
2,12,78,52,94,82,0
2,2,38,74,28,14,0
2,98,25,96,95,6,0
2,62,94,97,85,50,0
2,98,30,22,14,93,0
2,72,38,17,68,22,0
2,93,49,93,4,44,0
2,27,87,13,59,41,0
2,13,59,87,81,4,0
2,88,90,63,87,61,0
2,91,2,70,77,98,0
2,57,17,15,13,73,1
2,6,7,2,19,48,0
2,15,97,20,97,3,0
2,26,46,56,35,62,0
2,44,23,47,82,38,0
2,78,83,12,35,29,0
2,50,16,94,69,33,0
2,80,89,48,12,15,0
2,19,66,71,8,50,0
2,30,20,67,55,11,0
2,4,72,73,55,98,0
2,71,52,97,23,57,0
2,38,13,40,10,31,0
2,57,48,79,6,90,0
2,34,80,50,72,48,0
2,32,14,43,4,10,0
2,7,82,5,20,90,0
2,18,96,93,80,95,0
2,58,0,61,64,26,0
2,47,27,33,95,10,0
2,44,37,15,81,44,1
2,49,53,10,91,44,0
2,17,60,86,7,37,0
2,55,48,50,63,94,0
2,59,14,55,58,46,0
2,6,56,5,3,68,0
2,96,21,91,23,51,0
2,64,92,45,64,52,1
2,46,10,36,15,59,1
2,12,49,86,87,7,0
2,57,71,25,56,32,0
2,17,54,93,78,88,0
2,28,28,56,46,11,0
2,25,23,94,46,9,0
2,31,99,39,36,89,0
2,50,96,63,47,2,0
2,62,41,32,39,22,0
2,51,14,60,99,92,0
2,26,52,70,83,31,0
2,40,65,90,25,53,0
2,4,97,24,12,41,0
2,75,5,22,61,36,0
2,13,86,67,76,5,0
2,50,28,34,96,17,0
2,52,52,30,39,10,0
2,39,39,76,10,24,1
2,63,35,70,30,18,0
2,94,47,16,17,40,0
2,24,57,21,97,95,1
2,41,17,28,84,21,0
2,80,65,25,47,65,0
2,77,21,5,23,89,0
2,60,65,1,79,58,0
2,44,21,9,71,95,0
2,61,86,77,21,64,0
2,81,60,39,11,33,0
2,76,78,60,36,96,0
2,56,55,31,8,63,0
2,75,70,14,95,32,1
2,78,0,27,32,62,0
2,11,33,53,25,39,0
2,56,43,26,61,56,0
2,19,39,0,81,5,1
2,6,94,98,44,42,0
2,20,92,79,96,37,0
2,48,13,51,78,12,0
2,75,99,15,96,28,0
2,0,38,91,57,52,1
2,96,61,49,10,55,1
2,97,31,85,72,69,1
2,83,48,8,33,1,1
2,69,35,40,0,30,1
2,75,90,5,1,3,0
2,30,22,63,42,41,0
2,82,12,55,99,8,0
2,25,77,94,28,95,1
2,37,97,11,26,99,0
2,57,68,65,8,25,1
2,50,85,63,85,8,0
2,46,85,12,57,35,0
2,43,91,67,16,54,0
2,59,61,44,5,19,0
2,4,35,8,9,91,0
2,53,11,5,33,37,0
2,96,13,87,83,8,1
2,67,37,52,10,88,0
2,21,34,57,49,76,0
2,30,4,65,23,13,0
2,80,81,61,95,64,1
2,4,82,22,10,17,0
2,37,90,89,5,77,1
2,25,63,64,1,35,1
2,72,67,97,1,16,0
2,89,43,65,52,90,0
2,76,77,80,88,11,0
2,20,50,10,80,48,0
2,30,57,14,37,13,0
2,29,13,36,44,45,0
2,26,88,53,73,12,1
2,52,7,11,79,66,0
2,97,75,61,80,82,1
2,52,82,33,27,39,0
2,18,78,99,77,76,0
2,31,33,53,35,4,0
2,58,57,63,50,12,0
2,98,66,36,74,1,1
2,68,43,71,58,83,0
2,19,33,58,57,76,0
2,29,87,72,64,26,0
2,78,93,51,27,62,0
2,93,61,35,55,46,0
2,82,7,14,22,49,0
2,59,68,31,52,30,0
2,11,33,18,22,15,0
2,89,71,24,1,36,0
2,15,60,50,77,75,0
2,32,44,50,3,63,1
2,50,49,75,88,82,0
2,90,15,44,22,73,0
2,98,97,60,85,38,0
2,50,10,23,68,0,0
2,13,91,94,75,96,0
2,74,72,41,54,59,0
2,83,26,42,9,99,0
2,7,66,76,36,65,0
2,89,43,65,38,29,0
2,20,56,75,98,13,1
2,22,12,4,37,33,0
2,16,10,84,19,57,0
2,21,77,36,84,31,0
2,88,81,76,30,56,0
2,2,26,4,10,77,0
2,28,79,22,65,43,0
2,67,78,9,87,99,1
2,0,21,93,30,76,1
2,14,91,4,68,27,0
2,55,20,45,72,46,0
2,69,32,18,29,20,0
2,21,24,88,7,12,0
2,50,31,59,91,14,1
2,65,42,10,40,18,0
2,76,63,31,47,6,0
2,71,23,17,17,63,0
2,2,42,76,94,93,0
2,30,33,7,58,96,0
2,43,80,42,67,40,0
2,74,85,11,38,76,1
2,93,59,38,59,36,1
2,8,21,27,61,8,1
2,15,53,91,7,79,1
2,85,97,36,29,73,1
2,5,94,53,93,40,0
2,72,70,6,22,42,0
2,53,66,49,68,86,0
2,59,27,53,63,1,0
2,41,61,7,35,93,0
2,8,74,85,93,23,1
2,66,12,50,19,16,0
2,96,64,90,38,48,0
2,10,14,15,75,14,0
2,95,88,88,63,40,0
2,33,21,44,33,21,1
2,96,47,17,50,70,0
2,16,63,56,24,1,1
2,10,33,57,0,15,1
2,53,85,13,22,66,1
2,74,66,99,91,71,0
2,64,10,30,70,97,0
2,44,96,49,50,61,1
2,33,12,58,13,25,0
2,19,47,68,64,84,0
2,5,28,22,80,5,0
2,51,21,24,51,2,0
2,91,72,10,60,30,0
2,10,75,44,30,56,0
2,9,73,72,6,59,0
2,0,82,1,18,51,0
2,35,49,45,76,22,1
2,89,29,84,49,50,0
2,97,57,40,90,87,0
2,21,66,27,52,72,0
2,25,66,52,65,33,0
2,5,85,61,44,33,0
2,81,16,18,5,95,0
2,92,8,1,41,0,1
2,38,44,79,86,75,1
2,98,65,35,96,80,0
2,19,45,89,30,77,0
2,83,47,15,6,1,1
2,22,52,38,23,73,0
2,41,92,93,80,64,1
2,40,42,44,24,51,0
2,19,66,90,52,57,0
2,74,50,91,88,36,0
2,7,69,17,35,99,0
2,32,3,46,82,15,0
2,25,57,55,49,60,0
2,65,91,18,31,86,0
2,65,42,70,4,87,0
2,93,63,13,83,22,1
2,13,70,89,57,47,1
2,39,5,50,97,7,0
2,84,26,96,9,44,1
2,88,46,80,98,92,0
2,38,25,70,88,29,1
2,10,35,95,33,56,0
2,24,27,2,76,15,1
2,59,8,11,79,35,0
2,77,11,65,77,35,0
2,14,66,51,35,43,0
2,82,7,80,59,41,0
2,51,42,72,92,26,0
2,32,4,79,20,23,0
2,21,12,83,14,17,0
2,72,18,4,24,26,0
2,46,20,39,29,24,0
2,23,48,46,70,23,0
2,41,83,10,11,51,0
2,55,98,46,58,97,1
2,14,41,86,9,22,1
2,93,63,75,46,33,0
2,67,17,98,93,62,0
2,67,33,15,33,63,0
2,9,19,13,42,17,0
2,89,68,32,28,63,0
2,86,40,15,38,85,0
2,81,12,15,75,0,0
2,10,94,23,16,30,1
2,50,4,28,23,40,1
2,41,26,49,43,4,0
2,97,93,97,22,61,1
2,31,97,92,27,11,0
2,81,18,57,31,82,0
2,71,28,68,49,96,0
2,88,46,47,51,44,0
2,76,51,87,14,53,0
2,34,90,42,88,23,0
2,31,61,50,51,68,0
2,35,25,52,6,5,0
2,64,66,72,41,54,0
2,26,65,32,35,77,0
2,64,46,54,7,57,0
2,81,35,63,67,7,0
2,30,43,15,65,74,0
2,71,25,0,69,71,0
2,93,10,42,41,24,0
2,68,49,1,33,7,0
2,35,47,50,8,29,1
2,34,41,96,12,99,0
2,57,7,86,80,9,0
2,78,22,34,25,69,0
2,55,6,65,64,74,0
2,46,2,91,69,95,0
2,57,73,98,23,66,1
2,70,69,31,86,64,1
2,27,88,36,47,65,0
2,21,90,23,95,42,0
2,75,76,2,27,67,0
2,94,7,99,72,92,1
2,90,65,19,95,1,1
2,89,8,76,56,1,0
2,73,28,76,51,44,0
2,48,55,76,46,49,0
2,68,89,48,69,69,1
2,35,93,28,20,41,1
2,29,9,3,44,67,0
2,14,58,93,95,14,0
2,96,41,24,99,51,1
2,22,91,69,46,32,0
2,68,58,21,59,74,1
2,87,64,26,39,1,1
2,62,42,96,48,98,0
2,19,96,51,84,1,1
2,95,45,14,13,91,0
2,15,5,88,96,24,1
2,90,16,61,73,86,0
2,5,50,19,59,50,1
2,6,81,85,63,10,1
2,95,37,97,82,81,0
2,72,83,1,50,41,1
2,24,94,50,40,33,0
2,83,63,90,24,63,1
2,59,29,2,93,55,1
2,21,55,69,98,45,0
2,75,3,51,64,66,1
2,18,15,21,71,43,0
2,49,16,10,70,1,0
2,31,52,55,99,33,1
2,78,36,34,42,35,1
2,56,76,74,13,84,0
2,5,54,18,24,17,0
2,78,50,12,48,71,0
2,89,47,42,85,48,0
2,90,38,65,63,40,0
2,74,68,32,56,6,1
2,6,40,24,57,33,1
2,95,31,63,95,99,0
2,6,29,53,85,96,1
2,98,62,58,11,29,1
2,65,94,84,68,51,0
2,75,27,44,29,19,0
2,95,13,85,15,27,1
2,81,96,82,44,92,0
2,23,95,69,39,48,0
2,47,46,33,34,95,0
2,93,26,80,79,77,0
2,82,45,5,15,95,0
2,46,5,52,29,73,0
2,2,68,77,26,8,0
2,55,4,88,81,5,0
2,43,6,53,25,43,0
2,6,61,32,33,12,0
2,90,46,84,32,46,0
2,94,93,61,73,64,1
2,18,91,32,29,59,0
2,31,3,61,28,12,1
2,6,17,63,87,17,1
2,17,38,51,99,38,1
2,34,66,84,57,53,0
2,65,71,92,89,12,1
2,12,61,86,23,83,1
2,87,77,49,52,29,1
2,34,58,96,36,84,1
2,59,70,3,99,1,0
2,29,16,68,93,61,0
2,83,99,41,64,20,0
2,97,11,11,33,94,0
2,10,45,77,27,76,0
2,40,26,6,46,13,0
2,34,21,44,81,77,1
2,44,87,9,61,44,1
2,53,57,33,28,75,0
2,29,10,55,7,67,1
2,54,24,46,85,20,0
2,4,29,91,96,72,1
2,3,7,87,44,25,0
2,97,45,42,26,36,0
2,93,36,59,14,85,1
2,77,80,61,10,18,1
2,20,77,41,42,59,1
2,46,4,72,94,45,0
2,52,56,13,23,57,0
2,30,1,32,74,61,1
2,91,38,48,16,0,0
2,78,32,52,63,80,0
2,17,21,87,20,0,0
2,16,11,0,67,15,0
2,8,90,62,41,91,1
2,96,49,13,10,18,0
2,36,88,35,38,63,1
2,77,17,61,71,74,1
2,80,41,22,45,65,1
2,99,46,17,46,32,0
2,92,76,98,22,68,1
2,38,96,22,62,48,0
2,91,29,91,94,30,0
2,9,17,77,63,50,0
2,77,69,81,88,34,0
2,27,23,97,69,66,0
2,76,71,61,39,34,0
2,29,31,33,79,12,0
2,59,4,58,30,46,0
2,27,33,52,84,83,1
2,35,62,11,65,20,1
2,78,1,59,95,92,1
2,48,54,77,50,42,0
2,74,24,12,79,25,1
2,60,15,56,53,5,0
2,42,20,10,72,7,1
2,96,86,24,35,85,0
2,33,80,77,71,69,0
2,91,0,56,29,97,1
2,58,51,46,37,47,1
2,34,21,77,9,4,0
2,86,75,56,60,24,1
2,49,98,94,30,30,0
2,49,57,95,50,98,0
2,10,83,79,26,42,1
2,34,31,72,41,14,0
2,1,8,22,53,33,0
2,87,92,86,69,25,0
2,84,32,7,55,52,0
2,37,69,43,2,27,0
2,3,70,8,97,10,0
2,6,83,12,97,85,1
2,15,45,33,9,47,1
2,85,68,64,95,4,0
2,92,39,23,17,84,0
2,18,88,58,65,18,0
2,59,96,41,36,49,0
2,34,37,26,25,69,1
2,39,43,28,30,75,1
2,74,83,28,96,8,1
2,12,79,50,26,2,1
2,94,36,42,89,87,1
2,77,42,73,42,5,0
2,16,66,82,65,12,1
2,17,91,69,16,20,0
2,97,3,96,93,4,0
2,95,64,43,29,5,0
2,1,86,50,25,77,1
2,47,17,23,0,89,0
2,85,94,54,1,35,1
2,80,39,6,35,0,0
2,64,37,23,50,37,1
2,86,70,93,62,99,0
2,70,1,57,72,46,1
2,73,72,99,1,55,0
2,42,91,54,21,48,1
2,59,68,44,3,95,1
2,58,64,22,44,64,0
2,48,91,48,56,79,0
2,54,91,74,52,50,1
2,39,82,48,39,35,0
2,56,68,35,67,5,1
2,51,6,8,24,35,1
2,57,14,88,11,65,1
2,43,56,16,32,94,0
2,7,26,0,12,4,1
2,87,64,64,21,69,0
2,97,20,95,27,95,0
2,41,22,87,74,82,0
2,2,19,80,57,30,1
2,33,62,25,70,20,1
2,33,87,73,44,64,1
2,81,84,71,36,5,0
2,96,29,4,23,52,0
2,53,88,34,58,11,1
2,35,19,48,94,5,1
2,2,8,96,18,97,0
2,3,60,25,96,18,0
2,50,65,99,0,66,1
2,25,25,44,2,15,0
2,44,16,9,8,57,1
2,53,96,23,0,42,1
2,23,30,0,47,16,1
2,10,51,23,98,35,1
2,33,11,95,8,66,1
2,12,36,97,94,35,0
2,2,31,10,37,66,1
2,43,88,59,46,42,1
2,9,17,15,52,11,1
2,86,62,80,18,53,0
2,84,44,14,92,50,0
2,23,29,51,28,54,0
2,5,81,49,13,53,0
2,68,89,74,89,62,0
2,40,61,70,81,67,0
2,15,68,96,53,71,1
2,3,67,35,33,0,0
2,9,55,65,72,31,0
2,17,20,0,58,42,1
2,0,88,47,81,80,1
2,95,55,73,83,91,0
2,45,0,4,17,17,1
2,93,73,74,64,22,0
2,1,77,44,60,29,1
2,73,54,38,23,37,0
2,92,98,64,59,40,0
2,30,30,16,75,58,1
2,35,40,96,44,31,1
2,39,37,21,14,2,0
2,86,86,59,85,1,1
2,92,79,71,78,5,1
2,35,85,37,5,64,1
2,35,40,30,32,85,0
2,59,32,41,94,11,0
2,15,45,0,91,18,1
2,68,13,38,13,17,0
2,75,9,60,92,29,0
2,29,50,28,84,96,1
2,95,99,49,31,97,1
2,87,19,88,68,27,0
2,67,17,21,85,17,1
2,73,24,10,51,89,1
2,33,51,19,23,15,0
2,99,60,98,60,53,1
2,30,42,49,99,33,1
2,70,13,65,69,15,0
2,74,11,67,10,8,1
2,3,58,60,2,32,1
2,45,48,3,13,32,0
2,60,2,0,9,24,0
2,48,53,22,43,58,1
2,35,89,27,94,59,1
2,2,39,23,19,69,0
2,20,48,78,41,77,1
2,90,8,19,9,94,1
2,92,53,2,69,31,0
2,9,59,47,50,83,0
2,26,16,0,76,7,0
2,81,79,3,40,32,1
2,47,50,32,30,46,1
2,39,27,53,0,16,0
2,50,72,77,72,41,1
2,99,5,47,63,97,0
2,69,12,67,73,66,1
2,0,0,88,46,36,0
2,52,27,69,41,6,1
2,53,25,30,26,82,0
2,17,6,7,13,74,1
2,87,13,70,68,39,1
2,7,45,23,53,23,1
2,52,13,52,46,14,1
2,74,96,51,43,25,0
2,56,38,44,10,15,1
2,61,0,58,30,35,1
2,64,2,3,26,76,0
2,9,9,95,78,0,1
2,64,52,73,81,81,0
2,10,51,26,43,2,1
2,5,96,58,28,84,1
2,45,18,81,98,3,1
2,68,50,62,50,7,1
2,92,96,83,36,93,0
2,96,64,9,22,61,1
2,1,33,56,63,46,1
2,71,42,31,65,78,0
2,0,11,1,74,79,1
2,99,39,97,45,54,0
2,48,64,58,96,58,1
2,57,69,85,3,26,1
2,13,25,29,48,77,1
2,99,78,67,46,87,1
2,47,74,60,9,29,0
2,70,41,13,67,33,1
2,11,25,34,47,68,1
2,30,62,59,35,56,0
2,51,47,52,65,67,1
2,90,42,92,3,80,0
2,65,87,28,89,73,0
2,14,26,78,60,42,1
2,16,35,55,66,79,1
2,60,11,98,57,97,1
2,78,94,24,24,38,1
2,41,72,79,38,80,1
2,58,55,95,67,5,0
2,46,11,16,41,88,0
2,42,95,87,9,83,0
2,38,6,83,64,89,0
2,23,17,16,33,27,1
2,84,66,33,20,39,1
2,92,65,23,3,43,1
2,54,30,64,2,99,1
2,17,44,56,32,89,0
2,51,73,40,53,92,1
2,60,67,84,10,39,1
2,59,6,99,30,49,0
2,9,53,84,19,68,1
2,14,38,48,38,70,1
2,53,72,73,75,62,0
2,11,51,33,61,89,1
2,82,45,23,60,84,1
2,99,20,23,16,68,1
2,66,22,64,96,80,1
2,14,71,61,70,55,1
2,50,21,34,53,49,1
2,95,9,1,57,26,1
2,32,99,69,14,46,1
2,64,7,66,42,8,1
2,75,28,15,81,38,0
2,97,84,24,58,11,0
2,23,67,65,70,31,1
2,70,9,28,18,1,1
2,45,55,96,29,33,1
2,32,38,13,80,77,1
2,84,56,44,52,72,1
2,40,43,35,90,37,0
2,23,15,67,26,91,0
2,92,16,19,64,16,1
2,79,32,78,26,18,1
2,25,73,69,68,92,1
2,90,20,45,47,91,1
2,75,17,58,69,8,0
2,61,57,90,89,0,1
2,65,68,87,30,33,0
2,91,15,50,90,18,0
2,40,75,46,37,24,0
2,99,94,83,53,10,1
2,37,80,68,36,61,0
2,20,43,27,35,11,1
2,77,82,10,31,95,1
2,14,20,91,55,94,1
2,47,4,48,68,80,1
2,97,25,9,42,86,1
2,58,64,71,32,7,0
2,82,64,27,84,77,0
2,92,87,21,71,93,1
2,95,96,11,88,1,1
2,75,11,77,63,88,1
2,44,49,72,54,17,0
2,16,82,97,36,42,1
2,26,77,0,86,8,1
2,58,15,83,40,99,1
2,70,61,30,11,2,1
2,56,46,47,88,20,1
2,96,49,46,4,35,1
2,1,70,29,29,14,0
2,20,89,83,31,10,0
2,61,94,20,8,83,0
2,70,9,45,1,70,1
2,6,13,32,48,16,1
2,46,31,76,68,83,1
2,46,6,13,94,18,0
2,36,44,99,62,25,1
2,18,28,93,53,70,0
2,79,52,98,94,73,1
2,53,49,21,22,95,1
2,39,88,96,77,41,1
2,76,19,73,97,43,1
2,55,29,39,89,80,0
2,98,64,53,79,54,1
2,93,8,69,1,71,1
2,6,61,70,97,73,0
2,21,1,68,30,61,1
2,37,12,16,42,85,1
2,29,95,63,26,41,1
2,22,31,38,76,20,1
2,14,64,66,89,99,1
2,3,52,59,2,81,1
2,75,56,66,98,3,1
2,37,21,41,20,28,1
2,44,86,34,59,28,1
2,93,24,2,42,1,0
2,84,70,21,56,70,0
2,62,95,85,62,65,1
2,29,72,1,62,70,1
2,10,77,64,94,12,0
2,7,98,80,24,90,1
2,33,70,23,32,66,1
2,55,32,18,58,61,1
2,43,91,74,15,70,1
2,54,52,54,45,6,1
2,93,87,79,66,29,0
2,59,12,77,56,98,1
2,67,24,18,23,17,0
2,16,47,11,1,20,1
2,47,61,56,9,71,1
2,94,56,48,79,22,1
2,7,55,97,81,73,1
2,1,73,16,17,75,1
2,59,30,48,41,27,1
2,88,46,42,44,67,1
2,11,89,69,77,17,1
2,51,72,89,9,22,1
2,84,39,20,63,9,1
2,64,12,60,75,26,1
2,17,37,26,34,48,1
2,47,77,92,12,0,1
2,97,16,11,31,17,1
2,81,15,0,38,80,0
2,99,66,90,22,23,0
2,42,41,28,2,15,0
2,73,40,0,93,7,1
2,60,69,8,31,26,1
2,72,58,95,78,10,1
2,12,97,31,75,69,1
2,49,79,9,76,26,1
2,28,85,67,79,78,1
2,54,50,45,13,74,0
2,18,26,96,66,49,1
2,70,53,84,78,89,1
2,54,95,72,85,9,1
2,15,50,74,56,95,1
2,63,22,62,73,95,0
2,52,52,30,51,22,1
2,77,3,29,97,32,1
2,26,69,65,23,94,1
2,19,55,39,55,47,1
2,66,29,83,14,48,0
2,27,94,35,82,75,1
2,55,53,49,50,44,1
2,30,63,69,85,75,1
2,97,93,20,37,16,1
2,30,8,47,7,92,1
2,96,70,9,36,59,1
2,62,18,10,51,50,1
2,25,27,45,86,88,1
2,55,14,29,2,99,1
2,63,85,53,3,59,0
2,7,75,51,84,59,1
2,63,82,54,43,93,1
2,40,26,76,26,83,0
2,17,11,93,23,76,1
2,54,9,76,84,56,1
2,85,70,97,13,52,1
2,76,87,47,58,87,0
2,66,23,92,68,32,0
2,20,22,31,80,96,0
2,18,27,43,99,30,1
2,35,9,78,57,84,1
2,61,88,94,9,71,1
2,49,12,77,5,94,1
2,76,70,2,82,33,1
2,18,10,42,25,13,0
2,74,91,77,80,51,0
2,30,80,27,77,70,0
2,20,23,8,75,99,1
2,99,40,15,73,22,0
2,61,6,66,84,56,1
2,8,41,31,2,84,1
2,74,78,8,82,53,1
2,71,24,60,88,44,0
2,62,89,9,5,6,0
2,82,38,78,74,43,1
2,81,60,76,96,52,1
2,90,40,96,96,51,0
2,41,91,42,99,61,0
2,15,11,82,70,94,0
2,44,68,97,99,18,1
2,62,44,95,33,36,0
2,54,81,2,61,67,1
2,63,16,87,95,42,1
2,27,15,32,13,76,1
2,79,33,53,87,34,1
2,56,17,99,19,26,1
2,36,65,69,38,83,0
2,56,31,76,1,27,1
2,91,67,94,95,17,1
2,52,64,35,40,55,1
2,34,1,78,61,70,1
2,81,95,38,20,53,1
2,27,2,68,8,8,1
2,1,61,24,99,72,1
2,78,88,84,82,30,1
2,76,15,2,34,30,1
2,52,45,37,50,60,1
2,63,42,22,68,29,1
2,75,47,6,79,46,1
2,42,95,38,37,51,1
2,22,5,44,68,54,1
2,95,7,78,0,2,1
2,3,76,23,76,73,0
2,98,63,86,1,13,1
2,85,44,85,8,51,1
2,38,98,65,19,42,1
2,19,83,57,79,97,1
2,83,74,53,16,59,1
2,15,71,98,89,9,1
2,66,93,23,94,46,1
2,27,7,46,90,93,1
2,41,53,87,11,11,1
2,36,75,42,99,42,1
2,38,10,4,48,72,1
2,39,58,40,4,54,1
2,89,39,5,90,63,1
2,39,57,81,92,71,1
2,83,7,30,48,50,1
2,38,71,99,62,3,1
2,95,37,20,11,27,1
2,50,49,49,97,21,1
2,31,59,76,99,20,1
2,28,11,80,44,33,1
2,83,55,33,17,87,1
2,71,87,97,94,48,1
2,8,83,74,79,59,1
2,57,82,25,48,92,1
2,4,89,20,37,17,1
2,68,73,98,18,39,1
2,32,27,12,55,18,1
2,22,31,41,27,51,1
2,58,41,26,59,88,1
2,1,85,44,36,73,1
2,3,49,64,98,22,1
2,33,76,78,22,55,1
2,1,13,28,24,9,1
2,51,22,63,57,49,1
2,78,39,0,59,70,1
2,28,78,97,70,76,0
2,5,93,51,50,57,0
2,76,72,40,13,56,1
2,10,94,21,80,79,1
2,13,14,12,61,60,1
2,80,84,63,69,9,1
2,86,49,8,6,59,1
2,38,12,46,37,29,1
2,21,23,89,60,84,1
2,79,10,65,62,67,1
2,58,7,12,72,14,1
2,91,98,80,25,33,1
2,3,16,22,54,9,1
2,60,9,54,18,78,0
2,29,8,63,2,53,0
2,83,10,73,70,14,1
2,96,82,90,53,55,1
2,95,17,43,60,51,1
2,41,23,62,50,75,1
2,61,62,83,24,1,1
2,46,5,74,28,0,1
2,67,59,31,59,69,1
2,81,34,42,54,57,1
2,59,36,76,58,60,1
2,4,79,84,84,31,0
2,88,60,95,95,3,1
2,24,21,72,43,44,1
2,52,69,9,59,21,0
2,51,75,19,5,29,1
2,84,72,30,43,89,1
2,70,61,0,7,5,0
2,63,27,16,18,71,0
2,28,24,19,50,85,0
2,25,79,97,9,34,1
2,7,74,73,44,88,1
2,13,58,1,30,37,1
2,5,90,97,54,50,1
2,70,27,76,19,18,1
2,73,69,69,66,61,1
2,86,4,67,1,83,1
2,46,5,43,91,74,0
2,99,44,12,82,11,1
2,66,65,14,11,2,1
2,83,80,3,45,19,1
2,11,78,59,75,30,1
2,20,43,97,60,25,1
2,20,32,25,83,3,1
2,44,71,53,37,98,1
2,74,45,31,87,18,0
2,92,23,43,29,6,1
2,90,90,43,68,10,1
2,88,2,56,29,57,1
2,18,16,29,73,44,1
2,12,27,52,51,19,0
2,33,72,61,76,54,1
2,77,50,36,66,39,1
2,83,13,36,79,78,1
2,37,41,18,75,58,1
2,40,99,59,47,48,1
2,40,30,73,96,42,1
2,43,30,69,24,39,1
2,53,85,24,52,85,1
2,58,69,19,81,32,1
2,23,62,74,77,17,1
2,55,53,45,94,97,1
2,80,48,35,99,73,1
2,35,25,39,42,3,1
2,55,16,2,76,83,1
2,56,5,16,18,70,1
2,2,20,71,65,50,1
2,55,77,44,52,53,1
2,7,72,21,15,3,1
2,13,87,55,54,97,1
2,89,62,79,15,91,1
2,17,37,90,20,35,1
2,44,62,72,2,14,1
2,51,16,21,84,71,1
2,54,12,92,27,12,1
2,60,4,14,44,88,1
2,38,31,23,3,71,1
2,10,20,95,39,60,0
2,32,38,37,29,15,1
2,96,15,18,82,64,1
2,67,49,8,44,73,1
2,55,83,67,28,56,1
2,2,42,0,41,34,1
2,76,24,76,35,44,1
2,10,58,67,26,25,1
2,22,35,14,19,89,1
2,68,51,57,44,35,1
2,12,11,99,9,65,1
2,13,64,13,55,14,1
2,55,32,6,10,49,1
2,85,42,48,4,95,1
